"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 15 01:24:28 GMT 2025","Sun Jun 15 01:24:28 GMT 2025","655","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
"passed","Sun Jun 15 01:24:28 GMT 2025","Sun Jun 15 01:24:29 GMT 2025","362","","Calculator Tests","","Verify SUM","","Verify SUM",""
"passed","Sun Jun 15 01:24:14 GMT 2025","Sun Jun 15 01:24:28 GMT 2025","13348","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Sun Jun 15 01:24:14 GMT 2025","Sun Jun 15 01:24:29 GMT 2025","14337","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
