"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 28 01:10:40 GMT 2025","Thu Aug 28 01:10:41 GMT 2025","861","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
"passed","Thu Aug 28 01:10:10 GMT 2025","Thu Aug 28 01:10:40 GMT 2025","30298","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Thu Aug 28 01:10:41 GMT 2025","Thu Aug 28 01:10:41 GMT 2025","488","","Calculator Tests","","Verify SUM","","Verify SUM",""
"passed","Thu Aug 28 01:10:10 GMT 2025","Thu Aug 28 01:10:42 GMT 2025","31824","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
