"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 13 01:16:48 GMT 2025","Fri Jun 13 01:17:02 GMT 2025","13977","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
"passed","Fri Jun 13 01:17:00 GMT 2025","Fri Jun 13 01:17:01 GMT 2025","680","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
"passed","Fri Jun 13 01:16:48 GMT 2025","Fri Jun 13 01:17:00 GMT 2025","12403","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Fri Jun 13 01:17:01 GMT 2025","Fri Jun 13 01:17:01 GMT 2025","361","","Calculator Tests","","Verify SUM","","Verify SUM",""
