"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 02 01:18:18 GMT 2025","Mon Jun 02 01:18:22 GMT 2025","3744","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
"passed","Mon Jun 02 01:18:18 GMT 2025","Mon Jun 02 01:18:20 GMT 2025","2383","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Mon Jun 02 01:18:22 GMT 2025","Mon Jun 02 01:18:22 GMT 2025","346","","Calculator Tests","","Verify SUM","","Verify SUM",""
"passed","Mon Jun 02 01:18:21 GMT 2025","Mon Jun 02 01:18:22 GMT 2025","1139","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
