"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 04 01:05:09 GMT 2025","Sat Oct 04 01:05:23 GMT 2025","13696","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
"passed","Sat Oct 04 01:05:22 GMT 2025","Sat Oct 04 01:05:22 GMT 2025","638","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
"passed","Sat Oct 04 01:05:22 GMT 2025","Sat Oct 04 01:05:23 GMT 2025","358","","Calculator Tests","","Verify SUM","","Verify SUM",""
"passed","Sat Oct 04 01:05:09 GMT 2025","Sat Oct 04 01:05:22 GMT 2025","12581","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
