"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 19 01:14:38 GMT 2025","Tue Aug 19 01:14:39 GMT 2025","418","","Calculator Tests","","Verify SUM","","Verify SUM",""
"passed","Tue Aug 19 01:14:27 GMT 2025","Tue Aug 19 01:14:38 GMT 2025","11751","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
"passed","Tue Aug 19 01:14:27 GMT 2025","Tue Aug 19 01:14:37 GMT 2025","10611","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Tue Aug 19 01:14:37 GMT 2025","Tue Aug 19 01:14:38 GMT 2025","693","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
