"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 15 01:23:18 GMT 2025","Tue Jul 15 01:23:21 GMT 2025","3737","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
"passed","Tue Jul 15 01:23:18 GMT 2025","Tue Jul 15 01:23:20 GMT 2025","2781","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Tue Jul 15 01:23:21 GMT 2025","Tue Jul 15 01:23:21 GMT 2025","651","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
"passed","Tue Jul 15 01:23:21 GMT 2025","Tue Jul 15 01:23:22 GMT 2025","357","","Calculator Tests","","Verify SUM","","Verify SUM",""
