"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 01 01:17:19 GMT 2025","Sat Nov 01 01:17:46 GMT 2025","27661","","Dynamic Table Testing","","Verify CPU usage of Browsers in the dynamic table","","Verify CPU usage of Browsers in the dynamic table",""
"passed","Sat Nov 01 01:17:46 GMT 2025","Sat Nov 01 01:17:47 GMT 2025","1012","","Calculator Tests","","Verify MUlTIPLY","","Verify MUlTIPLY",""
"passed","Sat Nov 01 01:17:19 GMT 2025","Sat Nov 01 01:17:48 GMT 2025","29719","","Shopping Cart Testing","","Verify Shopping Cart","","Verify Shopping Cart",""
"passed","Sat Nov 01 01:17:47 GMT 2025","Sat Nov 01 01:17:48 GMT 2025","444","","Calculator Tests","","Verify SUM","","Verify SUM",""
